distance_gt_m,ape_deg,ase_deg_per_s,dee_m,orientation_gt,orientation_pred,object_id_pred,object_track_id_gt
39.50104451639877,0.0,0.0,0.0,oncoming,oncoming,1,1
39.45666877724873,0.0,0.0,0.0,oncoming,oncoming,1,1
39.40544849740407,0.0,0.0,0.0,oncoming,oncoming,1,1
39.3728077833731,0.0,0.0,0.0,oncoming,oncoming,1,1
39.34137213342386,0.0,0.0,0.0,oncoming,oncoming,1,1
39.29058647008455,0.0,0.0,0.0,oncoming,oncoming,1,1
39.257090396748254,0.0,0.0,0.0,oncoming,oncoming,1,1
39.21260144762343,0.0,0.0,0.0,oncoming,oncoming,1,1
39.17992975546587,0.0,0.0,0.0,oncoming,oncoming,1,1
39.14695506602599,0.0,0.0,0.0,oncoming,oncoming,1,1
39.11350997289402,0.0,0.0,0.0,oncoming,oncoming,1,1
39.06943030557337,0.0,0.0,0.0,oncoming,oncoming,1,1
39.03641576222144,0.0,0.0,0.0,oncoming,oncoming,1,1
39.00412779989588,0.0,0.0,0.0,oncoming,oncoming,1,1
38.989598381329664,0.0,0.0,0.0,oncoming,oncoming,1,1
38.97583337458891,0.0,0.0,0.0,oncoming,oncoming,1,1
38.9412685117564,0.0,0.0,0.0,oncoming,oncoming,1,1
38.90755093552959,0.0,0.0,0.0,oncoming,oncoming,1,1
38.87464340672064,0.0,0.0,0.0,oncoming,oncoming,1,1
38.859679454344935,0.0,0.0,0.0,oncoming,oncoming,1,1
38.82564054962118,0.0,0.0,0.0,oncoming,oncoming,1,1
38.82276192197881,0.0,0.0,0.0,oncoming,oncoming,1,1
38.77823177310365,0.0,0.0,0.0,oncoming,oncoming,1,1
38.78258897708486,0.0,0.0,0.0,oncoming,oncoming,1,1
38.74979751927096,0.0,0.0,0.0,oncoming,oncoming,1,1
38.75343613034112,0.0,0.0,0.0,oncoming,oncoming,1,1
38.749638580152165,0.0,0.0,0.0,oncoming,oncoming,1,1
38.74621765730258,0.0,0.0,0.0,oncoming,oncoming,1,1
38.731831127991775,0.0,0.0,0.0,oncoming,oncoming,1,1
38.7170676622183,0.0,0.0,0.0,oncoming,oncoming,1,1
38.73115101964556,0.0,0.0,0.0,oncoming,oncoming,1,1
38.69203253641941,0.0,0.0,0.0,oncoming,oncoming,1,1
38.6770824865198,0.0,0.0,0.0,oncoming,oncoming,1,1
38.662535093056185,0.0,0.0,0.0,oncoming,oncoming,1,1
38.64721597079443,0.0,0.0,0.0,oncoming,oncoming,1,1
38.63856059356036,0.0,0.0,0.0,oncoming,oncoming,1,1
38.62452411529356,0.0,0.0,0.0,oncoming,oncoming,1,1
38.6154523998029,0.0,0.0,0.0,oncoming,oncoming,1,1
38.58910731196315,0.0,0.0,0.0,oncoming,oncoming,1,1
38.562845201857584,0.0,0.0,0.0,oncoming,oncoming,1,1
38.555096256878414,0.0,0.0,0.0,oncoming,oncoming,1,1
38.52852620678545,0.0,0.0,0.0,oncoming,oncoming,1,1
38.491782131382905,0.0,0.0,0.0,oncoming,oncoming,1,1
38.47560980361576,0.0,0.0,0.0,oncoming,oncoming,1,1
38.41889330053998,0.0,0.0,0.0,oncoming,oncoming,1,1
38.42254788712067,0.0,0.0,0.0,oncoming,oncoming,1,1
38.37799208200218,0.0,0.0,0.0,oncoming,oncoming,1,1
38.34028125927093,0.0,0.0,0.0,oncoming,oncoming,1,1
38.32513194932234,0.0,0.0,0.0,oncoming,oncoming,1,1
38.269581022957134,0.0,0.0,0.0,oncoming,oncoming,1,1
38.243722691382246,0.0,0.0,0.0,oncoming,oncoming,1,1
38.21076878873636,0.0,0.0,0.0,oncoming,oncoming,1,1
38.16611614694676,0.0,0.0,0.0,oncoming,oncoming,1,1
38.10978552980238,0.0,0.0,0.0,oncoming,oncoming,1,1
38.0842884616607,0.0,0.0,0.0,oncoming,oncoming,1,1
38.03982437817529,0.0,0.0,0.0,oncoming,oncoming,1,1
38.00655931912571,0.0,0.0,0.0,oncoming,oncoming,1,1
37.95019697809454,0.0,0.0,0.0,oncoming,oncoming,1,1
37.91767285148102,0.0,0.0,0.0,oncoming,oncoming,1,1
37.84374312720818,0.0,0.0,0.0,oncoming,oncoming,1,1
37.81037614028166,0.0,0.0,0.0,oncoming,oncoming,1,1
37.75600707712171,0.0,0.0,0.0,oncoming,oncoming,1,1
37.72161400471912,0.0,0.0,0.0,oncoming,oncoming,1,1
37.66971378867158,0.0,0.0,0.0,oncoming,oncoming,1,1
37.63722139119838,0.0,0.0,0.0,oncoming,oncoming,1,1
37.591936051745016,0.0,0.0,0.0,oncoming,oncoming,1,1
37.55970471989152,0.0,0.0,0.0,oncoming,oncoming,1,1
37.50738315363752,0.0,0.0,0.0,oncoming,oncoming,1,1
37.47365665746504,0.0,0.0,0.0,oncoming,oncoming,1,1
37.432033018104455,0.0,0.0,0.0,oncoming,oncoming,1,1
37.36780582965319,0.0,0.0,0.0,oncoming,oncoming,1,1
37.33425950031463,0.0,0.0,0.0,oncoming,oncoming,1,1
37.291459576134095,0.0,0.0,0.0,oncoming,oncoming,1,1
37.23997025601749,0.0,0.0,0.0,oncoming,oncoming,1,1
37.21619621839889,0.0,0.0,0.0,oncoming,oncoming,1,1
37.15301746320101,0.0,0.0,0.0,oncoming,oncoming,1,1
37.100703493098784,0.0,0.0,0.0,oncoming,oncoming,1,1
37.07817326893193,0.0,0.0,0.0,oncoming,oncoming,1,1
37.04810564357556,0.0,0.0,0.0,oncoming,oncoming,1,1
36.99639154712624,0.0,0.0,0.0,oncoming,oncoming,1,1
36.95509326522634,0.0,0.0,0.0,oncoming,oncoming,1,1
36.93277796065025,0.0,0.0,0.0,oncoming,oncoming,1,1
36.903787264913646,0.0,0.0,0.0,oncoming,oncoming,1,1
36.84395101120385,0.0,0.0,0.0,oncoming,oncoming,1,1
36.814299913610455,0.0,0.0,0.0,oncoming,oncoming,1,1
36.77344870016477,0.0,0.0,0.0,oncoming,oncoming,1,1
36.75089033993284,0.0,0.0,0.0,oncoming,oncoming,1,1
36.70257288356621,0.0,0.0,0.0,oncoming,oncoming,1,1
36.66114803857536,0.0,0.0,0.0,oncoming,oncoming,1,1
36.61945853765223,0.0,0.0,0.0,oncoming,oncoming,1,1
36.59011640242016,0.0,0.0,0.0,oncoming,oncoming,1,1
36.54838167913503,0.0,0.0,0.0,oncoming,oncoming,1,1
36.51913586104367,0.0,0.0,0.0,oncoming,oncoming,1,1
36.45929371592417,0.0,0.0,0.0,oncoming,oncoming,1,1
36.41045598531509,0.0,0.0,0.0,oncoming,oncoming,1,1
36.352062867913226,0.0,0.0,0.0,oncoming,oncoming,1,1
36.31604896261026,0.0,0.0,0.0,oncoming,oncoming,1,1
36.286447817102896,0.0,0.0,0.0,oncoming,oncoming,1,1
36.238968965716666,0.0,0.0,0.0,oncoming,oncoming,1,1
36.19083005398575,0.0,0.0,0.0,oncoming,oncoming,1,1
36.141995146453056,0.0,0.0,0.0,oncoming,oncoming,1,1
36.09405188462596,0.0,0.0,0.0,oncoming,oncoming,1,1
36.05677070839538,0.0,0.0,0.0,oncoming,oncoming,1,1
36.00208634256135,0.0,0.0,0.0,oncoming,oncoming,1,1
35.95376731275426,0.0,0.0,0.0,oncoming,oncoming,1,1
35.89829365495765,0.0,0.0,0.0,oncoming,oncoming,1,1
35.86077541538754,0.0,0.0,0.0,oncoming,oncoming,1,1
35.80457126393818,0.0,0.0,0.0,oncoming,oncoming,1,1
35.759114883224704,0.0,0.0,0.0,oncoming,oncoming,1,1
35.72146558662839,0.0,0.0,0.0,oncoming,oncoming,1,1
35.66571016064958,0.0,0.0,0.0,oncoming,oncoming,1,1
35.6205906888212,0.0,0.0,0.0,oncoming,oncoming,1,1
35.58363746200945,0.0,0.0,0.0,oncoming,oncoming,1,1
35.52019589456843,0.0,0.0,0.0,oncoming,oncoming,1,1
35.47444092874669,0.0,0.0,0.0,oncoming,oncoming,1,1
35.41797343474599,0.0,0.0,0.0,oncoming,oncoming,1,1
35.372652997559854,0.0,0.0,0.0,oncoming,oncoming,1,1
35.32601021918411,0.0,0.0,0.0,oncoming,oncoming,1,1
35.291775192582875,0.0,0.0,0.0,oncoming,oncoming,1,1
35.245791177714935,0.0,0.0,0.0,oncoming,oncoming,1,1
35.211034801669285,0.0,0.0,0.0,oncoming,oncoming,1,1
35.15768820874644,0.0,0.0,0.0,oncoming,oncoming,1,1
35.12257720952265,0.0,0.0,0.0,oncoming,oncoming,1,1
35.08752868312779,0.0,0.0,0.0,oncoming,oncoming,1,1
35.034100135278294,0.0,0.0,0.0,oncoming,oncoming,1,1
34.9988504212613,0.0,0.0,0.0,oncoming,oncoming,1,1
34.97488765440087,0.0,0.0,0.0,oncoming,oncoming,1,1
34.93166191120283,0.0,0.0,0.0,oncoming,oncoming,1,1
34.907903068006355,0.0,0.0,0.0,oncoming,oncoming,1,1
34.865247316010176,0.0,0.0,0.0,oncoming,oncoming,1,1
34.84099778646171,0.0,0.0,0.0,oncoming,oncoming,1,1
34.79815812223381,0.0,0.0,0.0,oncoming,oncoming,1,1
34.77388793385439,0.0,0.0,0.0,oncoming,oncoming,1,1
34.760694715451606,0.0,0.0,0.0,oncoming,oncoming,1,1
34.74789829185061,0.0,0.0,0.0,oncoming,oncoming,1,1
34.705022758000105,0.0,0.0,0.0,oncoming,oncoming,1,1
34.673380328502446,0.0,0.0,0.0,oncoming,oncoming,1,1
34.66035890342993,0.0,0.0,0.0,oncoming,oncoming,1,1
34.647631653594544,0.0,0.0,0.0,oncoming,oncoming,1,1
34.616445775222964,0.0,0.0,0.0,oncoming,oncoming,1,1
34.60373714577296,0.0,0.0,0.0,oncoming,oncoming,1,1
34.572877150830614,0.0,0.0,0.0,oncoming,oncoming,1,1
34.553499691267724,0.0,0.0,0.0,oncoming,oncoming,1,1
34.534109822356285,0.0,0.0,0.0,oncoming,oncoming,1,1
34.533878609273195,0.0,0.0,0.0,preceding,preceding,1,1
34.540915332591126,0.0,0.0,0.0,oncoming,oncoming,1,1
34.52215879655003,0.0,0.0,0.0,oncoming,oncoming,1,1
34.50378914084635,0.0,0.0,0.0,oncoming,oncoming,1,1
34.48545129883116,0.0,0.0,0.0,oncoming,oncoming,1,1
34.47852984386236,0.0,0.0,0.0,oncoming,oncoming,1,1
34.46069147656822,0.0,0.0,0.0,oncoming,oncoming,1,1
34.46161614529928,0.0,0.0,0.0,oncoming,oncoming,1,1
34.45509859846776,0.0,0.0,0.0,preceding,preceding,1,1
34.46736287696229,0.0,0.0,0.0,preceding,preceding,1,1
34.461170626813264,0.0,0.0,0.0,preceding,preceding,1,1
34.48525779283423,0.0,0.0,0.0,preceding,preceding,1,1
34.49116906035778,0.0,0.0,0.0,oncoming,oncoming,1,1
34.47624237898004,0.0,0.0,0.0,oncoming,oncoming,1,1
34.49054551819055,0.0,0.0,0.0,oncoming,oncoming,1,1
34.45675127067387,0.0,0.0,0.0,oncoming,oncoming,1,1
34.48204066831269,0.0,0.0,0.0,preceding,preceding,1,1
34.50839307424592,0.0,0.0,0.0,preceding,preceding,1,1
34.493079206825094,0.0,0.0,0.0,oncoming,oncoming,1,1
34.49223342948302,0.0,0.0,0.0,preceding,preceding,1,1
34.51776575186408,0.0,0.0,0.0,preceding,preceding,1,1
34.52356912673338,0.0,0.0,0.0,preceding,preceding,1,1
34.541320440093266,0.0,0.0,0.0,preceding,preceding,1,1
34.529819739115204,0.0,0.0,0.0,oncoming,oncoming,1,1
34.53666565508622,0.0,0.0,0.0,preceding,preceding,1,1
34.552795871821345,0.0,0.0,0.0,preceding,preceding,1,1
34.54714080449511,0.0,0.0,0.0,oncoming,oncoming,1,1
34.54496693080692,0.0,0.0,0.0,preceding,preceding,1,1
34.561757929318695,0.0,0.0,0.0,preceding,preceding,1,1
34.57877074702907,0.0,0.0,0.0,preceding,preceding,1,1
34.56623685584767,0.0,0.0,0.0,preceding,preceding,1,1
34.58361899551022,0.0,0.0,0.0,preceding,preceding,1,1
34.61173806735917,0.0,0.0,0.0,preceding,preceding,1,1
34.6099935207865,0.0,0.0,0.0,preceding,preceding,1,1
34.62636424090896,0.0,0.0,0.0,preceding,preceding,1,1
34.62525162133132,0.0,0.0,0.0,preceding,preceding,1,1
34.65232004428587,0.0,0.0,0.0,preceding,preceding,1,1
34.680412443434776,0.0,0.0,0.0,preceding,preceding,1,1
34.69653345951761,0.0,0.0,0.0,preceding,preceding,1,1
34.72453592638576,0.0,0.0,0.0,preceding,preceding,1,1
34.75362812881134,0.0,0.0,0.0,preceding,preceding,1,1
34.76292502491998,0.0,0.0,0.0,preceding,preceding,1,1
34.791466329363594,0.0,0.0,0.0,preceding,preceding,1,1
34.83793206019382,0.0,0.0,0.0,preceding,preceding,1,1
34.86591991293386,0.0,0.0,0.0,preceding,preceding,1,1
34.88283433210606,0.0,0.0,0.0,preceding,preceding,1,1
34.91032253677484,0.0,0.0,0.0,preceding,preceding,1,1
34.95628983724776,0.0,0.0,0.0,preceding,preceding,1,1
34.994847120690885,0.0,0.0,0.0,preceding,preceding,1,1
35.02234168407503,0.0,0.0,0.0,preceding,preceding,1,1
35.06698810040513,0.0,0.0,0.0,preceding,preceding,1,1
35.094088631322684,0.0,0.0,0.0,preceding,preceding,1,1
35.132130644446086,0.0,0.0,0.0,preceding,preceding,1,1
35.17559094913517,0.0,0.0,0.0,preceding,preceding,1,1
35.21160537158495,0.0,0.0,0.0,preceding,preceding,1,1
35.25607547935687,0.0,0.0,0.0,preceding,preceding,1,1
35.31250283615377,0.0,0.0,0.0,preceding,preceding,1,1
35.35134820482644,0.0,0.0,0.0,preceding,preceding,1,1
35.376839018889314,0.0,0.0,0.0,preceding,preceding,1,1
35.4307340073115,0.0,0.0,0.0,preceding,preceding,1,1
35.46721383620527,0.0,0.0,0.0,preceding,preceding,1,1
35.49288566372624,0.0,0.0,0.0,preceding,preceding,1,1
35.54862342249599,0.0,0.0,0.0,preceding,preceding,1,1
35.585800516984946,0.0,0.0,0.0,preceding,preceding,1,1
35.62221983732824,0.0,0.0,0.0,preceding,preceding,1,1
35.65803689879406,0.0,0.0,0.0,preceding,preceding,1,1
35.71309026848096,0.0,0.0,0.0,preceding,preceding,1,1
35.7510165346588,0.0,0.0,0.0,preceding,preceding,1,1
35.78830840742424,0.0,0.0,0.0,preceding,preceding,1,1
35.830838175785594,0.0,0.0,0.0,preceding,preceding,1,1
35.84688648465364,0.0,0.0,0.0,preceding,preceding,1,1
35.8941012841102,0.0,0.0,0.0,preceding,preceding,1,1
35.939043025970506,0.0,0.0,0.0,preceding,preceding,1,1
35.97640438873815,0.0,0.0,0.0,preceding,preceding,1,1
36.01318624400874,0.0,0.0,0.0,preceding,preceding,1,1
36.049873383386505,0.0,0.0,0.0,preceding,preceding,1,1
36.07822872238376,0.0,0.0,0.0,preceding,preceding,1,1
36.11606813077023,0.0,0.0,0.0,preceding,preceding,1,1
36.15301952325726,0.0,0.0,0.0,preceding,preceding,1,1
36.19004529161278,0.0,0.0,0.0,preceding,preceding,1,1
36.220494973110384,0.0,0.0,0.0,preceding,preceding,1,1
36.23901933798902,0.0,0.0,0.0,preceding,preceding,1,1
36.25790041655871,0.0,0.0,0.0,preceding,preceding,1,1
36.269431914331165,0.0,0.0,0.0,preceding,preceding,1,1
36.28940404821225,0.0,0.0,0.0,preceding,preceding,1,1
36.319503744659066,0.0,0.0,0.0,preceding,preceding,1,1
36.30941021981087,0.0,0.0,0.0,preceding,preceding,1,1
36.32124129401914,0.0,0.0,0.0,preceding,preceding,1,1
36.3219685274993,0.0,0.0,0.0,preceding,preceding,1,1
36.351979761631846,0.0,0.0,0.0,preceding,preceding,1,1
36.34134262006607,0.0,0.0,0.0,oncoming,oncoming,1,1
36.3427218085955,0.0,0.0,0.0,preceding,preceding,1,1
36.354562321776136,0.0,0.0,0.0,preceding,preceding,1,1
36.344928058782735,0.0,0.0,0.0,preceding,preceding,1,1
36.35679039433379,0.0,0.0,0.0,oncoming,oncoming,1,1
36.339151743200205,0.0,0.0,0.0,oncoming,oncoming,1,1
36.339970395759,0.0,0.0,0.0,preceding,preceding,1,1
36.339781915566704,0.0,0.0,0.0,preceding,preceding,1,1
36.34247268207626,0.0,0.0,0.0,oncoming,oncoming,1,1
36.33322524036207,0.0,0.0,0.0,oncoming,oncoming,1,1
36.31656774570543,0.0,0.0,0.0,oncoming,oncoming,1,1
36.32892493384638,0.0,0.0,0.0,oncoming,oncoming,1,1
36.3136702202693,0.0,0.0,0.0,oncoming,oncoming,1,1
36.2991216560816,0.0,0.0,0.0,oncoming,oncoming,1,1
36.28628421555992,0.0,0.0,0.0,oncoming,oncoming,1,1
36.29019477788161,0.0,0.0,0.0,oncoming,oncoming,1,1
36.27581081833391,0.0,0.0,0.0,oncoming,oncoming,1,1
36.26463525217911,0.0,0.0,0.0,oncoming,oncoming,1,1
36.25314641652493,0.0,0.0,0.0,oncoming,oncoming,1,1
36.24386905287049,0.0,0.0,0.0,oncoming,oncoming,1,1
36.24612802610965,0.0,0.0,0.0,oncoming,oncoming,1,1
36.22887776234812,0.0,0.0,0.0,oncoming,oncoming,1,1
36.22119535861962,0.0,0.0,0.0,oncoming,oncoming,1,1
36.19510597417712,0.0,0.0,0.0,oncoming,oncoming,1,1
36.19240106421111,0.0,0.0,0.0,oncoming,oncoming,1,1
36.177770408263925,0.0,0.0,0.0,oncoming,oncoming,1,1
36.15579793972692,0.0,0.0,0.0,oncoming,oncoming,1,1
36.13706305623813,0.0,0.0,0.0,oncoming,oncoming,1,1
36.13894769841762,0.0,0.0,0.0,oncoming,oncoming,1,1
36.1223607224029,0.0,0.0,0.0,oncoming,oncoming,1,1
36.10954344903211,0.0,0.0,0.0,oncoming,oncoming,1,1
36.09287656672956,0.0,0.0,0.0,oncoming,oncoming,1,1
36.08009932432292,0.0,0.0,0.0,oncoming,oncoming,1,1
36.06906724033843,0.0,0.0,0.0,oncoming,oncoming,1,1
36.06150777705105,0.0,0.0,0.0,oncoming,oncoming,1,1
36.06313933014579,0.0,0.0,0.0,oncoming,oncoming,1,1
36.03931263463876,0.0,0.0,0.0,oncoming,oncoming,1,1
36.02463932498117,0.0,0.0,0.0,oncoming,oncoming,1,1
36.004540851388406,0.0,0.0,0.0,oncoming,oncoming,1,1
36.00121260418492,0.0,0.0,0.0,oncoming,oncoming,1,1
35.99345662315334,0.0,0.0,0.0,oncoming,oncoming,1,1
35.99555986418334,0.0,0.0,0.0,oncoming,oncoming,1,1
35.97394445824064,0.0,0.0,0.0,oncoming,oncoming,1,1
35.982960279617,0.0,0.0,0.0,oncoming,oncoming,1,1
35.96085284112289,0.0,0.0,0.0,oncoming,oncoming,1,1
35.96399656697375,0.0,0.0,0.0,preceding,preceding,1,1
35.97285206680466,0.0,0.0,0.0,oncoming,oncoming,1,1
35.9519211777279,0.0,0.0,0.0,oncoming,oncoming,1,1
35.94066478267645,0.0,0.0,0.0,preceding,preceding,1,1
35.963821948630056,0.0,0.0,0.0,preceding,preceding,1,1
35.94312014097732,0.0,0.0,0.0,oncoming,oncoming,1,1
35.940352285928704,0.0,0.0,0.0,preceding,preceding,1,1
35.94466344309223,0.0,0.0,0.0,preceding,preceding,1,1
35.943246949010046,0.0,0.0,0.0,oncoming,oncoming,1,1
35.93466137459838,0.0,0.0,0.0,oncoming,oncoming,1,1
35.93526025116804,0.0,0.0,0.0,oncoming,oncoming,1,1
35.92218435736237,0.0,0.0,0.0,oncoming,oncoming,1,1
35.918042802689186,0.0,0.0,0.0,oncoming,oncoming,1,1
35.90472031483199,0.0,0.0,0.0,oncoming,oncoming,1,1
35.91454157776366,0.0,0.0,0.0,oncoming,oncoming,1,1
35.8917144564301,0.0,0.0,0.0,oncoming,oncoming,1,1
35.891525557818,0.0,0.0,0.0,oncoming,oncoming,1,1
35.875592652429695,0.0,0.0,0.0,oncoming,oncoming,1,1
35.85461768277972,0.0,0.0,0.0,oncoming,oncoming,1,1
35.85248565790921,0.0,0.0,0.0,oncoming,oncoming,1,1
35.84279076239475,0.0,0.0,0.0,oncoming,oncoming,1,1
35.839631371259806,0.0,0.0,0.0,oncoming,oncoming,1,1
35.826376697898944,0.0,0.0,0.0,oncoming,oncoming,1,1
35.81443753619612,0.0,0.0,0.0,oncoming,oncoming,1,1
35.80305954134585,0.0,0.0,0.0,oncoming,oncoming,1,1
35.80377690671306,0.0,0.0,0.0,oncoming,oncoming,1,1
35.79017969255923,0.0,0.0,0.0,oncoming,oncoming,1,1
35.776620776394616,0.0,0.0,0.0,oncoming,oncoming,1,1
35.77052495484358,0.0,0.0,0.0,oncoming,oncoming,1,1
35.748570325636635,0.0,0.0,0.0,oncoming,oncoming,1,1
35.74144758253381,0.0,0.0,0.0,oncoming,oncoming,1,1
35.72840878520892,0.0,0.0,0.0,oncoming,oncoming,1,1
35.69826742098848,0.0,0.0,0.0,oncoming,oncoming,1,1
35.69637092270561,0.0,0.0,0.0,oncoming,oncoming,1,1
35.68012406880003,0.0,0.0,0.0,oncoming,oncoming,1,1
35.675115011201335,0.0,0.0,0.0,oncoming,oncoming,1,1
35.649604310460816,0.0,0.0,0.0,oncoming,oncoming,1,1
35.630507497881155,0.0,0.0,0.0,oncoming,oncoming,1,1
35.62135400223767,0.0,0.0,0.0,oncoming,oncoming,1,1
35.62184637622209,0.0,0.0,0.0,oncoming,oncoming,1,1
35.60527528279383,0.0,0.0,0.0,oncoming,oncoming,1,1
35.59273662676608,0.0,0.0,0.0,oncoming,oncoming,1,1
35.56676424127205,0.0,0.0,0.0,oncoming,oncoming,1,1
35.55577888726796,0.0,0.0,0.0,oncoming,oncoming,1,1
35.55221798344964,0.0,0.0,0.0,oncoming,oncoming,1,1
35.50955482171499,0.0,0.0,0.0,oncoming,oncoming,1,1
35.51217107127147,0.0,0.0,0.0,oncoming,oncoming,1,1
35.49146828739457,0.0,0.0,0.0,oncoming,oncoming,1,1
35.47419169806317,0.0,0.0,0.0,oncoming,oncoming,1,1
35.44435626398123,0.0,0.0,0.0,oncoming,oncoming,1,1
35.42995722514203,0.0,0.0,0.0,oncoming,oncoming,1,1
35.425952628015,0.0,0.0,0.0,oncoming,oncoming,1,1
35.392277972458864,0.0,0.0,0.0,oncoming,oncoming,1,1
35.36551181196325,0.0,0.0,0.0,oncoming,oncoming,1,1
35.357936795896656,0.0,0.0,0.0,oncoming,oncoming,1,1
35.34809675853231,0.0,0.0,0.0,oncoming,oncoming,1,1
35.31560034045374,0.0,0.0,0.0,oncoming,oncoming,1,1
35.308355597603764,0.0,0.0,0.0,oncoming,oncoming,1,1
35.29583231817254,0.0,0.0,0.0,oncoming,oncoming,1,1
35.2736225113763,0.0,0.0,0.0,oncoming,oncoming,1,1
35.26867039962738,0.0,0.0,0.0,oncoming,oncoming,1,1
35.24460216097217,0.0,0.0,0.0,oncoming,oncoming,1,1
35.2456108751192,0.0,0.0,0.0,oncoming,oncoming,1,1
35.22615665663277,0.0,0.0,0.0,oncoming,oncoming,1,1
35.20653720298088,0.0,0.0,0.0,oncoming,oncoming,1,1
35.20562228496424,0.0,0.0,0.0,oncoming,oncoming,1,1
35.18942993711576,0.0,0.0,0.0,oncoming,oncoming,1,1
35.16994164929081,0.0,0.0,0.0,oncoming,oncoming,1,1
35.153258278303014,0.0,0.0,0.0,oncoming,oncoming,1,1
35.16307820746783,0.0,0.0,0.0,oncoming,oncoming,1,1
35.13332456956427,0.0,0.0,0.0,oncoming,oncoming,1,1
35.13584546431855,0.0,0.0,0.0,oncoming,oncoming,1,1
35.110249595889215,0.0,0.0,0.0,oncoming,oncoming,1,1
35.09618539200213,0.0,0.0,0.0,oncoming,oncoming,1,1
35.086954158183936,0.0,0.0,0.0,oncoming,oncoming,1,1
35.06913180450622,0.0,0.0,0.0,oncoming,oncoming,1,1
35.065115240128044,0.0,0.0,0.0,oncoming,oncoming,1,1
35.05531793979993,0.0,0.0,0.0,oncoming,oncoming,1,1
35.016992436521335,0.0,0.0,0.0,oncoming,oncoming,1,1
34.99837755013592,0.0,0.0,0.0,oncoming,oncoming,1,1
34.99645438216037,0.0,0.0,0.0,oncoming,oncoming,1,1
34.98094804957903,0.0,0.0,0.0,oncoming,oncoming,1,1
34.97598453838276,0.0,0.0,0.0,oncoming,oncoming,1,1
34.9470961581851,0.0,0.0,0.0,oncoming,oncoming,1,1
34.94998443880749,0.0,0.0,0.0,oncoming,oncoming,1,1
34.93598536522725,0.0,0.0,0.0,oncoming,oncoming,1,1
34.923672669375975,0.0,0.0,0.0,oncoming,oncoming,1,1
34.897738117741646,0.0,0.0,0.0,oncoming,oncoming,1,1
34.8884303599132,0.0,0.0,0.0,oncoming,oncoming,1,1
34.87613496649708,0.0,0.0,0.0,oncoming,oncoming,1,1
34.877386948017254,0.0,0.0,0.0,oncoming,oncoming,1,1
34.868171627958525,0.0,0.0,0.0,oncoming,oncoming,1,1
34.86051641827084,0.0,0.0,0.0,oncoming,oncoming,1,1
34.84075670898357,0.0,0.0,0.0,oncoming,oncoming,1,1
34.85129671890386,0.0,0.0,0.0,oncoming,oncoming,1,1
34.82716088142864,0.0,0.0,0.0,oncoming,oncoming,1,1
34.82251502045093,0.0,0.0,0.0,oncoming,oncoming,1,1
34.81785219963414,0.0,0.0,0.0,oncoming,oncoming,1,1
34.82221439945282,0.0,0.0,0.0,oncoming,oncoming,1,1
34.80559081027883,0.0,0.0,0.0,oncoming,oncoming,1,1
34.81448477220264,0.0,0.0,0.0,oncoming,oncoming,1,1
34.79504393903465,0.0,0.0,0.0,oncoming,oncoming,1,1
34.79484673782535,0.0,0.0,0.0,oncoming,oncoming,1,1
34.779937337556944,0.0,0.0,0.0,oncoming,oncoming,1,1
34.778248193827864,0.0,0.0,0.0,oncoming,oncoming,1,1
34.77511129599616,0.0,0.0,0.0,oncoming,oncoming,1,1
34.77214924676887,0.0,0.0,0.0,oncoming,oncoming,1,1
34.773598230708075,0.0,0.0,0.0,preceding,preceding,1,1
34.77222690209868,0.0,0.0,0.0,oncoming,oncoming,1,1
34.76476356740048,0.0,0.0,0.0,oncoming,oncoming,1,1
34.76202231033953,0.0,0.0,0.0,oncoming,oncoming,1,1
34.75431700826416,0.0,0.0,0.0,oncoming,oncoming,1,1
34.75931490777203,0.0,0.0,0.0,preceding,preceding,1,1
34.75636379256361,0.0,0.0,0.0,oncoming,oncoming,1,1
34.748822217799166,0.0,0.0,0.0,oncoming,oncoming,1,1
34.7502703031407,0.0,0.0,0.0,preceding,preceding,1,1
34.76707004592682,0.0,0.0,0.0,preceding,preceding,1,1
34.759564232757135,0.0,0.0,0.0,oncoming,oncoming,1,1
34.76108585880837,0.0,0.0,0.0,oncoming,oncoming,1,1
34.7581261958583,0.0,0.0,0.0,preceding,preceding,1,1
34.76412836286702,0.0,0.0,0.0,preceding,preceding,1,1
34.77300096904605,0.0,0.0,0.0,preceding,preceding,1,1
34.77471251492793,0.0,0.0,0.0,preceding,preceding,1,1
34.78071875131371,0.0,0.0,0.0,preceding,preceding,1,1
34.78942432868638,0.0,0.0,0.0,preceding,preceding,1,1
34.78905144447097,0.0,0.0,0.0,preceding,preceding,1,1
34.79943106114006,0.0,0.0,0.0,preceding,preceding,1,1
34.800556939910216,0.0,0.0,0.0,preceding,preceding,1,1
34.80931480523304,0.0,0.0,0.0,preceding,preceding,1,1
34.82703541168272,0.0,0.0,0.0,preceding,preceding,1,1
34.83293422883365,0.0,0.0,0.0,preceding,preceding,1,1
34.850735811773546,0.0,0.0,0.0,preceding,preceding,1,1
34.85952502657837,0.0,0.0,0.0,preceding,preceding,1,1
34.90446986042674,0.0,0.0,0.0,preceding,preceding,1,1
34.91304625191526,0.0,0.0,0.0,preceding,preceding,1,1
34.93828395108351,0.0,0.0,0.0,preceding,preceding,1,1
34.95879423978688,0.0,0.0,0.0,preceding,preceding,1,1
