Date,24,9,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle_order,Fiat(500X),Hyundai(Ioniqhybrid),Volvo(XC40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number_of_vehicles,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC,2
Distance_setting,min
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,E2,N2,Speed3,Lat3,Lon3,E3,N3,IVS1,IVS2,Driver1,Driver2,Driver3
60216.7,32.064807780070986,0.7939751649999971,0.14732894600000102,15386.637650004512,55097.895309981934,32.39778646439919,0.7939692721819672,0.14733098464099875,15396.402907298452,55062.34799133848,32.40168866591186,0.7939626120437613,0.1473333507524529,15407.106481587563,55019.96910944789,32.67023894177247,39.200680081865,Human,ACC,ACC
60216.8,32.05391241454577,0.7939756526000077,0.14732877470011252,15385.861576473037,55100.99886004331,32.39400000001911,0.7939697685693037,0.14733080990847894,15395.612537340308,55065.50703339622,32.41765119126326,0.79396310546977,0.14733317415335748,15406.307774786925,55023.10922945065,32.6129422335286,39.21698636333306,Human,ACC,ACC
60216.9,32.04211641888359,0.7939761402418269,0.1473286033651687,15385.085056197395,55104.10254807425,32.39146743041924,0.7939702653072923,0.1473306355735113,15394.823948734309,55068.66833224993,32.43396938361793,0.7939635990590505,0.14733299755743764,15405.509085539758,55026.25040753719,32.554192866177544,39.234027850010406,Human,ACC,ACC
60217.0,32.02416667013424,0.7939766279999971,0.147328432000001,15384.308830004573,55107.2066899817,32.391238252483376,0.7939707622922831,0.1473304615035312,15394.036548679303,55071.83122402875,32.449725050621645,0.7939640928014347,0.14733282093329295,15404.710275856403,55029.3925875667,32.49458272001144,39.251328113592976,Human,ACC,ACC
60217.1,31.99681485586507,0.7939771159227003,0.14732826058860155,15383.533358055989,55110.31150660177,32.3943899482952,0.7939712593982887,0.14733028753943214,15393.249624536336,55074.99489764912,32.46399999992011,0.7939645866867545,0.1473326442495229,15403.911207747195,55032.53571339834,32.434796079471084,39.26829644237663,Human,ACC,ACC
60217.2,31.964831905855323,0.7939776039526794,0.14732808903160502,15382.75797785077,55113.41683848717,32.40199999993841,0.7939717564993218,0.14733011352210748,15392.462463666472,55078.15854202745,32.4762133731717,0.7939650807190128,0.14733246748376858,15403.111782432734,55035.6798154042,32.375447824494785,39.28426667101315,Human,ACC,ACC
60217.3,31.934993560472645,0.7939780920063172,0.14732791720880642,15381.981746222473,55116.52243111978,32.41469943002437,0.7939722535021351,0.1473299393455337,15391.674591456609,55081.32155794501,32.48713364810965,0.7939655749588961,0.14733229064983774,15402.312057974705,55038.82527000802,32.316994522186974,39.29842154415577,Human,ACC,ACC
60217.4,31.91407556008472,0.7939785799999972,0.14732774500000104,15381.203720004649,55119.62802998147,32.43133342324266,0.793972750444441,0.14732976511601942,15390.88648539705,55084.48419364191,32.49786663649196,0.7939660694812605,0.14733211377057992,15401.512131645057,55041.97254014644,32.259328768520824,39.31045961678308,Human,ACC,ACC
60217.5,31.906857516467372,0.7939790678580602,0.14732757236441013,15380.423417062519,55122.73327134009,32.450300704794394,0.7939732473966917,0.14732959099295628,15390.098861003933,55087.64690922311,32.50951815007667,0.7939665643609635,0.14733193686884435,15400.712100715748,55045.122088756085,32.20197535534828,39.32022783866253,Human,ACC,ACC
60217.6,31.91013452688617,0.7939795555366822,0.1473273995789595,15379.642199387994,55125.8373546075,32.46999999988063,0.7939737444293397,0.14732941713573594,15389.312433793391,55090.810164793475,32.52319400062182,0.7939670596728617,0.1473317599674805,15399.912062458729,55048.274378773625,32.143548895367516,39.32757400127699,Human,ACC,ACC
60217.7,31.918705559943408,0.7939800429999971,0.14732722700000106,15378.861890004651,55128.93936998151,32.48915672401505,0.7939742416023957,0.14732924362471236,15388.527564262124,55093.97434887749,32.53999999988547,0.7939675554918123,0.14733158308933772,15399.112114145952,55051.42987313568,32.082410512289904,39.33236303068762,Human,ACC,ACC
60217.8,31.928043566418662,0.7939805302217893,0.1473270549073831,15378.0838855719,55132.03871578068,32.50780305398565,0.793974738934104,0.14732907022408773,15387.743192828935,55097.139563677556,32.560627632886025,0.793968051860329,0.1473314062657475,15398.312392570138,55054.58883259072,32.01722801291139,39.334730443400154,Human,ACC,ACC
60217.9,31.93631742584889,0.7939810172144439,0.14732688327493967,15377.307877292416,55135.13602280655,32.526297856905025,0.7939752364322671,0.14732889661902665,15386.957904893168,55100.30583981575,32.58411107765316,0.7939685486915536,0.1473312295619694,15397.51319260704,55057.75070913443,31.94828382197207,39.33564900106925,Human,ACC,ACC
60218.0,31.942369999972488,0.7939815039999971,0.14732671200000105,15376.533130004678,55138.2322299813,32.54499999988571,0.793975734104687,0.14732872249469367,15386.170285854172,55103.47320791399,32.60907018546173,0.7939690458662847,0.14733105305174504,15396.71484865318,55060.91475257434,31.87627013959782,39.33629536357352,Human,ACC,ACC
60218.1,31.945575501017274,0.7939819906081106,0.14732654094205536,15375.758847648169,55141.328146404834,32.5640269007262,0.7939762319398909,0.14732854764245082,15385.37939862535,55106.64158261335,32.63412480758661,0.793969543265321,0.1473308768088161,15395.917695105083,55064.08021271794,31.802009622804803,39.33761788631798,Human,ACC,ACC
60218.2,31.947433543207442,0.7939824770989522,0.14732636980922206,15374.98399056637,55144.42406188738,32.58253017995112,0.7939767298492992,0.1473283722784508,15384.586216176409,55109.810414631065,32.657894795302674,0.7939700407694611,0.1473307009069242,15395.122066359267,55067.24633937272,31.726847888805978,39.33965609882978,Human,ACC,ACC
60218.3,31.949975091275864,0.7939829635403164,0.14732619827177826,15374.207458203748,55147.52013641684,32.599420008762245,0.793977227725057,0.1473281967250437,15383.792188991158,55112.97903870334,32.678999999884766,0.7939705382595038,0.14733052541981098,15394.328296812251,55070.41238234623,31.652261946267338,39.342223488545216,Human,ACC,ACC
60218.4,31.955231109955438,0.793983449999997,0.14732602600000105,15373.428150004775,55150.61652998107,32.613606558361376,0.7939777254593092,0.14732802130457975,15382.998767553388,55116.146789566505,32.69648228003785,0.7939710356484675,0.14733035036103925,15393.536451034248,55073.577796740334,31.579729530329555,39.34487010717943,Human,ACC,ACC
60218.5,31.96424581187947,0.7939839365396077,0.14732585279448476,15372.645365235045,55153.7134060946,32.62399999995029,0.7939782229442005,0.1473278463394092,15382.207402346898,55119.313001956776,32.711071524217246,0.7939715329782502,0.14733017550345634,15392.745514290169,55076.74285883449,31.510626570990446,39.3460896565117,Human,ACC,ACC
60218.6,31.974116401210534,0.793984423196038,0.1473256789770916,15371.860002444646,55156.81094237865,32.63004415925041,0.7939787201131441,0.14732767206156502,15381.419136488774,55122.47726451382,32.72391962832347,0.7939720303229694,0.14733000055973092,15391.954202018624,55079.908050202546,31.44556340079825,39.344456110066616,Human,ACC,ACC
60218.7,31.98095332997541,0.793984909999997,0.14732550500000105,15371.07336000481,55159.909319981074,32.633317480100864,0.7939792170646253,0.14732749834181175,15380.633383629194,55125.64018149082,32.736178488257075,0.7939725277567427,0.14732982524253144,15391.161229658203,55083.07385241835,31.383632082015037,39.33992145442443,Human,ACC,ACC
60218.8,31.98195536266499,0.7939853969227811,0.14732533114382446,15370.286247453581,55163.008378486935,32.635932060879945,0.7939797139383988,0.14732732496059658,15379.849150051605,55128.802611044375,32.74899999991855,0.7939730253536881,0.14732964926452652,15390.365312647507,55086.24074705575,31.323370854748692,39.33278306056378,Human,ACC,ACC
60218.9,31.978674513706242,0.7939858836980365,0.14732515700290078,15369.497518996244,55166.106591229895,32.639999999965994,0.7939802108742184,0.14732715169836694,15379.065442039453,55131.96541133107,32.76323860121905,0.793973523180217,0.14732947242838154,15389.565567588823,55089.409160232586,31.26252713175393,39.323489595157255,Human,ACC,ACC
60219.0,31.97375111003009,0.793986369999997,0.14732498200000108,15368.705540004912,55169.20208998087,32.64720088763695,0.793980707956657,0.14732697833193872,15378.281253446252,55135.12909977257,32.77855889809053,0.7939740212719159,0.14732929489674967,15388.762715739216,55092.57929624274,31.19897881848648,39.312762084904094,Human,ACC,ACC
60219.1,31.969435727461057,0.7939868556581392,0.14732480577837204,15367.909341276001,55172.29384539921,32.657484281737126,0.7939812050495624,0.14732680462360262,15377.495528405712,55138.29283085081,32.7943280384648,0.7939745196566658,0.14732911692228096,15387.957879519463,55095.75130392404,31.13253356906361,39.30015776511807,Human,ACC,ACC
60219.2,31.96641993736908,0.7939873411229094,0.14732462886316353,15367.110615303312,55175.38418369848,32.670367231994405,0.7939817019616009,0.14732663033201807,15376.707198621609,55141.45541831284,32.80991317027368,0.7939750183623471,0.14732893875762532,15387.152181350331,55098.92533211433,31.06582887052373,39.28490250087222,Human,ACC,ACC
60219.3,31.96500556000321,0.793987826999997,0.14732445200000108,15366.311720004993,55178.476269980645,32.685366788136676,0.7939821985014393,0.14732645521584434,15375.915195797726,55144.61567590565,32.82468144144899,0.7939755174168401,0.14732876065543288,15386.346743652595,55102.101529651525,31.00211595635868,39.26621927261182,Human,ACC,ACC
60219.4,31.965641197580336,0.7939883137039039,0.14732427570565684,15365.514282286882,55181.572317578786,32.70199999989181,0.7939826944777438,0.1473262790337409,15375.118451637827,55147.77241737625,32.837999999922516,0.7939760168480258,0.14732858286835354,15385.542688847025,55105.28004537341,30.94391858695145,39.243330221614606,Human,ACC,ACC
60219.5,31.96936258019977,0.7939888008843823,0.1473240995814887,15364.717005005496,55184.67073274958,32.71960875452677,0.7939831898008296,0.1473261016439743,15374.316338487526,55150.925090788114,32.84941441538801,0.7939765166619819,0.1473284055729096,15384.740802190227,55108.460900918464,30.890406147045393,39.21601417695144,Human,ACC,ACC
60219.6,31.977352219934183,0.7939892879999971,0.1473239230000011,15363.917860005007,55187.76896998064,32.73683428945155,0.7939836847876042,0.14732592330323974,15373.509991259802,55154.07568147057,32.85918394460032,0.7939770167775764,0.14732822864111167,15383.940520282124,55111.643609127415,30.838080620945405,39.18627089994959,Human,ACC,ACC
60219.7,31.98991595822057,0.7939897746501702,0.147323745496965,15363.115344759432,55190.86516752085,32.75214267960863,0.7939841798566241,0.14732574436783974,15372.700985509486,55157.22680906933,32.86774626608291,0.7939775170918748,0.14732805186884268,15383.140942558466,55114.827555641576,30.783473720983444,39.15665463170913,Human,ACC,ACC
60219.8,32.003852953887375,0.7939902609977545,0.14732356726121731,15362.310059262125,55193.96019866409,32.76399999994051,0.7939846754264449,0.14732556519407686,15371.8908967914,55160.381093230244,32.87553905835929,0.7939780175019421,0.1473278750519854,15382.341168455,55118.012126102236,30.72517481126704,39.12971622008679,Human,ACC,ACC
60219.9,32.015085695094534,0.7939907473464599,0.14732338864486155,15361.503129136281,55197.05562046554,32.771337659965056,0.7939851717843667,0.1473253860712115,15371.081005674685,55163.540328713134,32.8829999999529,0.7939785179048441,0.14732769798642287,15381.540297407468,55121.196706150775,30.66300073491105,39.10727167990157,Human,ACC,ACC
60220.0,32.0195366700019,0.7939912339999969,0.14732321000000112,15360.69568000511,55200.15298998039,32.774948407536314,0.793985668692663,0.14732520702033694,15370.271412785612,55166.70301073416,32.8904681268771,0.7939790182229406,0.1473275205104448,15380.737615217357,55124.38083154117,30.599616797579657,39.088112805618216,Human,ACC,ACC
60220.1,32.01449276940989,0.7939917211568149,0.14732303156658985,15359.888481618606,55203.25327713416,32.77609032510098,0.7939861657823509,0.14732502799550445,15369.461923764757,55169.866809623585,32.897887905097235,0.7939795184797723,0.14732734263196925,15379.933153149097,55127.56463847834,30.537930659843965,39.069897742154154,Human,ACC,ACC
60220.2,32.00269849478477,0.7939922085943224,0.14732285313598262,15359.080880233867,55206.355103333815,32.776021495105766,0.7939866626844481,0.14732484895076525,15368.652344252676,55173.02939571165,32.90510515806475,0.7939800187241745,0.14732716440132115,15379.127128832868,55130.74841327997,30.47898245004715,39.050184879763215,Human,ACC,ACC
60220.3,31.98826275028513,0.7939926959846669,0.14732267438738464,15358.271866234778,55209.456502856716,32.77599999999736,0.7939871590299707,0.14732466984017065,15367.842479889943,55176.18843932859,32.911965709231076,0.7939805190049826,0.14732698586882548,15378.319759898865,55133.93244226365,30.423346759219346,39.02653358278042,Human,ACC,ACC
60220.4,31.975294440069558,0.7939931829999969,0.14732249500000116,15357.460430005207,55212.555509980186,32.776822218833296,0.7939876545556662,0.14732449062854658,15367.0321823572,55179.342282144935,32.91831538204771,0.7939810193710317,0.14732680708480725,15377.51126397725,55137.11701174706,30.370967037799506,38.997144528942734,Human,ACC,ACC
60220.5,31.966958522760077,0.7939936693944263,0.14732231478355742,15356.646014421924,55215.65066851206,32.77743771707968,0.7939881494211981,0.14732431132381826,15366.221487495395,55182.49195119244,32.92399999996606,0.7939815198711573,0.14732662809959138,15376.701858698218,55140.30240804782,30.319623670421947,38.96278086184736,Human,ACC,ACC
60220.6,31.96264417475965,0.7939941552499372,0.14732213406985908,15355.829872333316,55218.742560382314,32.77633435679614,0.7939886438919588,0.14732413194468544,15365.410477185564,55185.639144843226,32.928936977741195,0.7939820205408066,0.1473264489561703,15375.891730769796,55143.488838299716,30.267922605804443,38.92491553163074,Human,ACC,ACC
